cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
176001012763,2026-08-29,176001006119,INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER,SAN PEDRO CODENAL,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,KR 31 D 31 10,\N,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,152.0,152.0,No aporta información,2 - MEDIA,3.4284330000491106,-76.53360400041281,\N,2026-08-29T08:58:22Z
176001012798,2026-08-29,176001020065,INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA,MARIANO OSPINA PEREZ,N,OFICIAL,IE.CELMIRABUENODEOREJUELA@CALI.EDU.CO,KR 2 CL 67 EQ,6024470928 - 3102138240,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,549.0,549.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4719081099782634,-76.48892278902248,\N,2026-08-29T08:58:22Z
176001012844,2026-08-29,176001013310,INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI,25 DE JULIO,N,OFICIAL,IE.POLITECNICOMUNICIPALCALI@CALI.EDU.CO,CL 6 59 A 51,3102129995,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,125.0,125.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.405608300270955,-76.54517294032462,\N,2026-08-29T08:58:22Z
176001012976,2026-08-29,176001032063,INSTITUCIÓN ETNOEDUCATIVA TÉCNICO INDUSTRIAL LUZ HAYDEE GUERRERO MOLINA,RODRIGO LLOREDA CAICEDO,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,KR 30 44 A 21,3154815672,"PREESCOLAR,BÁSICA PRIMARIA,PRIMERA INFANCIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,823.0,823.0,No aporta información,2 - MEDIA,3.4182780004479505,-76.4985280000451,\N,2026-08-29T08:58:22Z
176001013018,2026-08-29,176001004531,ESCUELA NORMAL SUPERIOR SANTIAGO DE CALI,JOAQUIN DE CAICEDO Y CUERO,N,OFICIAL,IE.NORMALSUPERIOR@CALI.EDU.CO,IND KR 36A NO. 12C - 00,3104004388,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,776.0,776.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4217647707648142,-76.53097058376753,\N,2026-08-29T08:58:22Z
176001013026,2026-08-29,176001007115,INSTITUCION EDUCATIVA  EL DIAMANTE,JUAN PABLO II,N,OFICIAL,IE.ELDIAMANTE@CALI.EDU.CO,KR 33 42 C 09,3236451502 - 315 5737260,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,809.0,809.0,No aporta información,2 - MEDIA,3.417511168966366,-76.5010201125945,\N,2026-08-29T08:58:22Z
176001013271,2026-08-29,176001001818,INSTITUCION EDUCATIVA DE SANTA LIBRADA,SEDE EL PILOTO,N,OFICIAL,IE.SANTALIBRADA@CALI.EDU.CO,KR 4 24 40,3106713870,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,38.0,38.0,No aporta información,2 - MEDIA,3.441258669033394,-76.53591982218097,\N,2026-08-29T08:58:22Z
176001013301,2026-08-29,176001013301,INSTITUCION EDUCATIVA TECNICA DE BALLET CLASICO INCOLBALLET,INSTITUCION EDUCATIVA TECNICA DE BALLET CLASICO INCOLBALLET - SEDE PRINCIPAL,S,OFICIAL,INCOLBALLET@TELESAT.COM.CO,KM 4 VIA JAMUNDI,3155591468,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,262.0,262.0,No aporta información,2 - MEDIA,3.3513529996296194,-76.51537299984376,\N,2026-08-29T08:58:22Z
176001013310,2026-08-29,176001013310,INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI,INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI - SEDE PRINCIPAL,S,OFICIAL,POLITECNICO@EMCALI.NET.CO,KR 62 2 28,3102129995,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1117.0,1117.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4019550001753753,-76.55382000018037,\N,2026-08-29T08:58:22Z
176001014120,2026-08-29,276001043884,INSTITUCION EDUCATIVA ISAIAS GAMBOA - EL AGUACATAL,ALEJANDRO CABAL POMBO,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,CL 26 OESTE 8 17,3108626600-3108655222-3108741222-3108700223,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,170.0,170.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4554660001243334,-76.57043599965016,\N,2026-08-29T08:58:22Z
176001014138,2026-08-29,176001014138,INSTITUCION EDUCATIVA LA ESPERANZA,INSTITUCION EDUCATIVA LA ESPERANZA,N,OFICIAL,IE.LAESPERANZA@CALI.EDU.CO,IND KR 94 A OESTE 1A 1 46,3174282357,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,464.0,429.0,No aporta información,2 - MEDIA,3.375609000070211,-76.55475400014083,\N,2026-08-29T08:58:22Z
176001014359,2026-08-29,176001014359,INSTITUCION EDUCATIVA LA ANUNCIACION,INSTITUCION EDUCATIVA LA ANUNCIACION - SEDE PRINCIPAL,S,OFICIAL,LAANUNCIACION@HOTMAIL.COM,KR 26 A 74 00,3146850795,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,879.0,781.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4398209996433393,-76.4801530004343,\N,2026-08-29T08:58:22Z
176001015860,2026-08-29,176001003918,INSTITUCION EDUCATIVA TECNICO COMERCIAL JUAN XXIII,SAN BUENAVENTURA,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,IND DG 29B T29 30,6024416028,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,42.0,42.0,No aporta información,2 - MEDIA,3.4273327742288644,-76.50486027928008,\N,2026-08-29T08:58:22Z
176001015941,2026-08-29,176001007875,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA,SAN JORGE,N,OFICIAL,IE.PEDROANTONIOMOLINA@CALI.EDU.CO,KR 1 I 74 23,3165402335,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,395.0,395.0,No aporta información,2 - MEDIA,3.4799779970881657,-76.48248856537579,\N,2026-08-29T08:58:22Z
176001015959,2026-08-29,176001015975,INSTITUCION EDUCATIVA CIUDAD CORDOBA,SEDE ENRIQUE OLAYA HERRERA,N,OFICIAL,IE.CIUDADCORDOBA@CALI.EDU.CO,CL 51 40 A 08,3108861818,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1259.0,1157.0,No aporta información,2 - MEDIA,3.397565732294467,-76.51524050642418,\N,2026-08-29T08:58:22Z
176001015975,2026-08-29,176001015975,INSTITUCION EDUCATIVA CIUDAD CORDOBA,INSTITUCION EDUCATIVA CIUDAD CORDOBA - SEDE PRINCIPAL,S,OFICIAL,IE.CIUDADCORDOBA@CALI.EDU.CO,CL 50 49 C 100,3108861818,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1192.0,1065.0,No aporta información,2 - MEDIA,3.396305999824628,-76.51402700015464,\N,2026-08-29T08:58:22Z
176001015983,2026-08-29,176001016491,INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ,SEDE MARTHA LUCIA AGUDELO MARTINEZ,N,OFICIAL,IE.GABRIELGMARQUEZ@CALI.EDU.CO,KR 32 Q 49 00,6024264409,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1436.0,1312.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
176001015991,2026-08-29,176001007875,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA,INMACULADA CONCEPCION,N,OFICIAL,IE.PEDROANTONIOMOLINA@CALI.EDU.CO,IND CLL 73A 1A 14 21,3165402335,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,410.0,410.0,No aporta información,2 - MEDIA,3.4810640000769397,-76.48448400030291,\N,2026-08-29T08:58:22Z
176001016009,2026-08-29,176001005813,INSTITUCION EDUCATIVA INEM JORGE ISAACS,LAS AMERICAS,N,OFICIAL,IE.INEMJORGEISAACS@CALI.EDU.CO,IND CL 82  3AN -03,4470128 320 6180085,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,970.0,874.0,No aporta información,2 - MEDIA,3.4971529999134643,-76.49177299968854,\N,2026-08-29T08:58:22Z
176001016491,2026-08-29,176001016491,INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ,INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ - SEDE PRINCIPAL,S,OFICIAL,IE.GABRIELGMARQUEZ@CALI.EDU.CO,KR 29 B 54 00,6024264409,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1554.0,1256.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
176001017374,2026-08-29,176001017374,INSTITUCION EDUCATIVA GABRIELA MISTRAL,INSTITUCION EDUCATIVA GABRIELA MISTRAL,S,OFICIAL,IE.GABRIELAMISTRAL@CALI.EDU.CO,KR 27 D 96 06,3900731,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1452.0,1238.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4192905118334798,-76.4765421350132,\N,2026-08-29T08:58:22Z
176001020065,2026-08-29,176001020065,INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA,INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA,S,OFICIAL,CBOL133@HOTMAIL.COM,IND CL 62B 1A9-250,6024470928 - 3102138240,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1182.0,1032.0,Reporta afectación sin definir el impacto,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
176001020359,2026-08-29,176001020359,INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,S,OFICIAL,IE.RAFAELNAVIA@CALI.EDU.CO,CL 11 46 45,\N,"MEDIA,BÁSICA SECUNDARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,930.0,930.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.413774456245967,-76.53601129672803,\N,2026-08-29T08:58:22Z
176001020383,2026-08-29,176001025946,INSTITUCION EDUCATIVA SANTA ROSA,JOSE CARDONA HOYOS,N,OFICIAL,IE.SANTAROSA@CALI.EDU.CO,IND CL 72M1 NO 28B1 - 22,6024376659,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,291.0,291.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4253579428202996,-76.49239888379476,\N,2026-08-29T08:58:22Z
176001020693,2026-08-29,176001020693,INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA,INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA - SEDE PRINCIPAL,S,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,IND KR 26 I NO 72H2 - 25,6561290,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,866.0,734.0,Reporta afectación sin definir el impacto,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
176001021461,2026-08-29,176001013301,INSTITUCION EDUCATIVA TECNICA DE BALLET CLASICO INCOLBALLET,SEDE CAÑASGORDAS,N,OFICIAL,IE.INCOLBALLET@CALI.EDU.CO,CRA 102 21-81,6025551080,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,171.0,171.0,No aporta información,2 - MEDIA,3.363263999598067,-76.5264010003426,\N,2026-08-29T08:58:22Z
176001021843,2026-08-29,176001001753,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO JOSE CAMACHO,JARDIN INFANTIL DIVINO SALVADOR,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,KR 15 6 110,5573549,"PREESCOLAR,PRIMERA INFANCIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,57.0,57.0,No aporta información,2 - MEDIA,3.4405463813882236,-76.53551777937895,\N,2026-08-29T08:58:22Z
176001022360,2026-08-29,176001022360,INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS,INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS - SEDE PRINCIPAL,S,OFICIAL,IE.LASAMERICAS@CALI.EDU.CO,KR 12 38 58,3028002320,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,474.0,391.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
176001022416,2026-08-29,176001027001,INSTITUCION EDUCATIVA  MONSEÑOR RAMON ARCILA,RAUL SILVA HOLGUIN,S,OFICIAL,IE.MONSENORRARCILA@CALI.EDU.CO,DG 26 K 83 24,3102921831,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,862.0,862.0,No aporta información,2 - MEDIA,3.428136155730401,-76.4809547540119,\N,2026-08-29T08:58:26Z
176001022441,2026-08-29,176001017374,INSTITUCION EDUCATIVA GABRIELA MISTRAL,ISAIAS HERNAN IBARRA,N,OFICIAL,IE.GABRIELAMISTRAL@CALI.EDU.CO,IND CRA 27F CALLE 112 Y 113,4227890,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,656.0,656.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4156917833791174,-76.48076556072822,\N,2026-08-29T08:58:22Z
176001022572,2026-08-29,176001012101,INSTITUCION EDUCATIVA JUAN PABLO II,TEMPLO DEL SABER,N,OFICIAL,IE.JUANPII@CALI.EDU.CO,CL 2 C OESTE 75 10,6023231730,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,376.0,376.0,No aporta información,2 - MEDIA,3.3881467003655605,-76.55984576974883,\N,2026-08-29T08:58:22Z
176001023285,2026-08-29,176001003918,INSTITUCION EDUCATIVA TECNICO COMERCIAL JUAN XXIII,JULIO RINCON,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,CL 70 28 E BIS 00,6024416028,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,239.0,239.0,No aporta información,2 - MEDIA,3.4268720918796483,-76.50140636930205,\N,2026-08-29T08:58:22Z
176001023811,2026-08-29,176001027001,INSTITUCION EDUCATIVA  MONSEÑOR RAMON ARCILA,ALFONSO REYES ECHANDIA,S,OFICIAL,IE.MONSENORRARCILA@CALI.EDU.CO,IND DIAGONAL 26 P 16 NO 105 - 04,3102921831,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,401.0,401.0,No aporta información,2 - MEDIA,3.4283677152540104,-76.48134503427362,\N,2026-08-29T08:58:26Z
176001024273,2026-08-29,176001024273,INSTITUCION EDUCATIVA  JESUS VILLAFANE FRANCO,INSTITUCION EDUCATIVA JESUS VILLAFANE FRANCO - SEDE PRINCIPAL,S,OFICIAL,IE.JESUSVFRANCO@CALI.EDU.CO,IND CL 72 P TRANSV. 72 S ESQUINA,3104703056 / 3170961991,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1228.0,1134.0,No aporta información,2 - MEDIA,3.432613786719772,-76.48741857535057,\N,2026-08-29T08:58:26Z
176001025661,2026-08-29,176001007131,INSTITUCION EDUCATIVA CARLOS HOLMES TRUJILLO,CRISTO MAESTRO,N,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,CL 44 KR 41 F,6023384945- 6023384737- 3136065645,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,476.0,476.0,No aporta información,2 - MEDIA,3.4093072737693095,-76.50822196282115,\N,2026-08-29T08:58:22Z
176001025849,2026-08-29,176001017374,INSTITUCION EDUCATIVA GABRIELA MISTRAL,ELIAS SALAZAR GARCIA,S,OFICIAL,IE.GABRIELAMISTRAL@CALI.EDU.CO,IND KR 26 I CALLE 106 - 108,3900731,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,525.0,502.0,Reporta afectación sin definir el impacto,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
176001025946,2026-08-29,176001025946,INSTITUCION EDUCATIVA SANTA ROSA,INSTITUCION EDUCATIVA SANTA ROSA - SEDE PRINCIPAL,S,OFICIAL,IE.SANTAROSA@CALI.EDU.CO,IND CL 72 X 28-3 - 35,6024376659,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1170.0,1043.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.422723000437448,-76.48799300036406,\N,2026-08-29T08:58:26Z
176001025962,2026-08-29,176001020693,INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA,VILLABLANCA,S,OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,DG 72 F 28 A 05,6561290,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,473.0,421.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.434221481706941,-76.49223482088115,\N,2026-08-29T08:58:26Z
176001027001,2026-08-29,176001027001,INSTITUCION EDUCATIVA  MONSEÑOR RAMON ARCILA,INSTITUCION EDUCATIVA MONSEÑOR RAMON ARCILA - SEDE PRINCIPAL,S,OFICIAL,COLMORA@HOTMAIL.COM,IND DG 26I3 T 80 A 18,3102921831,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1044.0,865.0,No aporta información,2 - MEDIA,3.4281597696339685,-76.48118318391056,\N,2026-08-29T08:58:26Z
176001028040,2026-08-29,176001014359,INSTITUCION EDUCATIVA LA ANUNCIACION,LOS NARANJOS,N,OFICIAL,IE.LAANUNCIACION@CALI.EDU.CO,IND CR 23 G3 78 00,3146850795,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,363.0,363.0,No aporta información,2 - MEDIA,3.4336867099370916,-76.48105873670099,\N,2026-08-29T08:58:22Z
176001028171,2026-08-29,176001005813,INSTITUCION EDUCATIVA INEM JORGE ISAACS,CECILIA MUÑOZ RICAURTE,N,OFICIAL,IE.INEMJORGEISAACS@CALI.EDU.CO,CL 77 KR 8 NORTE,6023904695,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,323.0,323.0,No aporta información,2 - MEDIA,3.4825914877154434,-76.50233734104168,\N,2026-08-29T08:58:22Z
176001028872,2026-08-29,176001028872,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO - SEDE PRINCIPAL,S,OFICIAL,IE.TICARLOSHMALLARINO@CALI.EDU.CO,CL 55 A 30 B 50,3177043130,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,722.0,543.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4115243010874123,-76.49227319780842,\N,2026-08-29T08:58:26Z
176001028970,2026-08-29,176001028970,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR - SEDE PRINCIPAL,S,OFICIAL,IE_RODRIGO@CALI.GOV.CO,KR 43 B 40 11,3025936029/6023271425,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1472.0,1176.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.408727999728724,-76.51441399976893,\N,2026-08-29T08:58:26Z
